"number_past_order","time_web","voucher","past_spend","ad_channel","revenue"
0,139,"0",0,"3",64
1,131,"1",14,"1",53
0,145,"0",0,"4",65
0,123,"0",0,"4",62
1,125,"0",20,"2",47
1,88,"0",8,"3",37
1,112,"0",40,"2",73
1,59,"0",7,"3",48
0,128,"0",0,"3",56
1,162,"0",15,"1",63
0,117,"0",0,"3",34
1,78,"0",5,"3",37
0,92,"0",0,"3",62
0,167,"0",0,"3",85
1,110,"1",28,"4",32
0,137,"0",0,"3",56
3,122,"0",66,"4",37
1,112,"0",8,"3",57
0,108,"0",0,"2",38
2,125,"1",28,"1",60
1,150,"0",27,"3",79
0,154,"0",0,"1",74
1,146,"0",10,"4",56
1,148,"0",46,"1",50
2,123,"1",28,"2",64
1,147,"0",11,"3",61
0,100,"0",0,"1",49
1,133,"0",18,"2",66
1,151,"0",10,"1",74
1,95,"0",28,"4",29
0,122.344953016065,"0",0,"2",58
0,148,"0",0,"1",57
1,125,"0",4,"4",55
0,121,"0",0,"2",53
1,152,"0",5,"3",75
2,125,"0",18,"1",49
0,111,"0",0,"1",57
1,130,"1",23,"1",66
1,149,"0",3,"2",61
1,123,"0",6,"1",41
1,120,"0",14,"3",59
1,97,"0",3,"2",52
2,110,"1",2,"2",59
0,110,"0",0,"1",43
0,123,"0",0,"1",51
1,114,"0",3,"4",46
3,104,"0",60,"2",39
1,145,"0",2,"2",64
2,155,"1",6,"1",69
1,114,"0",9,"1",42
0,98,"0",0,"4",64
1,119,"0",38,"4",32
0,139,"0",0,"2",71
0,128,"0",0,"1",42
1,145,"1",19,"1",70
0,131,"0",0,"4",60
0,147,"0",0,"4",67
0,98,"0",0,"1",65
0,140,"0",0,"4",72
1,145,"1",7,"2",61
2,135,"0",10,"3",53
0,129,"0",0,"4",42
1,130,"0",11,"1",70
0,110,"0",0,"3",56
2,134,"1",14,"2",63
1,82,"0",7,"1",38
2,87,"0",34,"3",41
1,99,"0",47,"4",20
1,138,"0",6,"1",63
0,94,"0",0,"1",43
1,127,"1",13,"3",63
1,137,"1",4,"4",66
2,75,"0",6,"2",36
1,147,"0",1,"1",61
1,135,"0",5,"2",58
0,109,"0",0,"1",69
3,127,"0",33,"2",62
1,127,"0",5,"3",49
1,132,"0",4,"2",54
0.772055847834884,111,"0",0,"4",50
2,122,"0",54,"3",70
3,134,"0",15,"1",52
1,132,"0",1,"1",54
0,131,"1",0,"1",68
0,108,"0",0,"2",59
1,96,"0",23,"3",30
1,39,"0",9,"3",18
1,114,"0",18,"2",58
0,139,"0",0,"1",71
1,141,"1",6,"2",57
1,142,"0",27,"4",83
0,166,"0",0,"2",71
0,165,"0",0,"3",63
1,136,"0",23,"4",71
2,144,"0",44,"2",49
0,54,"0",0,"1",31
2,117,"1",8,"3",56
1,103,"0",20,"3",52
1,136,"1",15,"1",55
1,108,"1",9,"4",44
0,133,"1",0,"4",58
1,127,"0",19,"1",52
1,133,"0",4,"4",60
1,130,"0",13,"4",50
1,105,"0",26,"3",32
1,94,"0",31,"1",37
1,125,"1",4,"1",54
0,126,"0",0,"3",55
1,111,"0",10,"4",48
1,106,"0",4,"1",59
0,131,"0",0,"2",63
0,129,"0",0,"1",49
0,154,"1",10.1047995139733,"4",63
1,128,"0",4,"2",50
0,148,"0",0,"2",69
0,129,"0",0,"1",58
0,114,"0",0,"4",46
1,87,"0",19,"4",52
1,122.344953016065,"0",7,"2",67
1,141,"0",31,"3",65
0,120,"1",0,"1",39
0,150,"0",0,"1",91
0,160,"0",0,"2",67
0,105,"0",0,"1",47
1,88,"0",12,"1",46
1,123,"1",11,"1",55
0,136,"0",0,"4",43
1,123,"0",21,"1",67
0,114,"0",0,"1",53
2,120,"0",42,"1",64
1,135,"1",22,"3",45
2,110,"0",12,"2",53
1,156,"0",7,"2",68
1,117,"0",18,"2",66
0,146,"0",0,"1",52
0,138,"0",0,"3",60
2,143,"0",10,"3",61
1,138,"0",3,"2",55
2,161,"1",6,"1",66
1,154,"0",14,"3",64
2,147,"1",30,"1",62
0,105,"0",0,"1",55
2,125,"0",46,"1",69
2,96,"0",28,"4",49
2,139,"0",6,"3",59
0,114,"0",0,"1",64
1,120,"0",17,"4",63
1,152,"0",23,"4",56
2,127,"0",16,"4",63
2,109,"0",20,"2",49
0,95,"0",0,"2",56
1,121,"0",2,"4",58
1,100,"0",25,"4",28
1,112,"0",1,"1",52
0,113,"0",0,"2",38
0,123,"0",0,"2",38
1,65,"0",39,"3",22
0,143,"0",0,"1",71
2,70,"0",8,"2",43
0,88,"0",0,"2",29
1,161,"0",6,"2",74
0,99,"0",0,"2",50
0,120,"0",0,"1",58
2,116,"0",16,"1",40
0,83,"0",0,"2",48
0,140,"0",0,"1",67
0,138,"0",0,"1",73
0,133,"0",0,"2",55
2,123,"1",12,"4",56
1,124,"0",1,"3",52
0,53,"0",0,"2",46
1,133,"0",7,"3",55
0,86,"0",0,"4",46
1,117,"1",5,"1",55
0,85,"0",0,"3",45
0,170,"0",0,"3",75
1,70,"0",20,"1",25
2,80,"0",14,"3",42
0,129,"0",0,"3",51
0,122.344953016065,"0",0,"3",57
1,119,"1",10.1047995139733,"1",64
1,73,"0",32,"1",52
1,112,"0",3,"1",51
1,122.344953016065,"0",7,"2",48
0,153,"0",0,"1",79
1,147,"0",6,"3",61
1,117,"1",11,"1",46
1,138,"1",13,"1",65
1,102,"0",15,"3",61
1,145,"0",33,"1",80
2,77,"0",38,"1",26
2,124,"0",36,"3",67
0,115,"0",0,"2",66
1,142,"0",20,"1",50
1,163,"0",7,"1",84
0,140,"0",0,"2",72
0,136,"0",0,"1",52
0,128,"0",0,"3",42
0,141,"0",0,"1",72
1,128,"0",13,"3",51
0,155,"0",0,"2",71
1,143,"0",11,"1",55
1,136,"0",11,"3",59
2,140,"1",22,"3",66
1,75,"0",25,"1",23
0,122,"0",0,"2",54
0,107,"0",0,"1",38
1,132,"0",9,"4",65
1,136,"1",1,"2",55
1,105,"0",20,"1",36
1,118,"1",6,"2",50
2,70,"0",12,"2",33
0,122,"0",0,"1",62
1,142,"0",13,"4",56
1,101,"0",10.1047995139733,"3",45
2,152,"0",22,"3",68
0,130,"0",0,"1",61
1,124,"0",18,"1",56
1,93,"0",26,"3",32
2,130,"0",16,"3",52
1,110,"0",28,"3",27
1,103,"0",4,"2",50
1,99,"0",6,"2",39
1,125,"0",34,"2",81
1,158,"0",27,"2",79
0,13,"0",0,"1",18
1,159,"1",3,"3",72
0,126,"0",0,"2",40
0,128,"0",0,"3",56
1,80,"0",14,"1",47
1,125,"0",6,"1",54
0,71,"0",0,"4",22
1,121,"0",5,"2",59
1,120,"0",11,"1",60
1,73,"1",7,"1",41
1,131,"0",19,"1",78
0,108,"0",0,"3",37
0,106,"0",0,"2",36
0,137,"0",0,"3",56
2,131,"0",42,"4",53
0,141,"0",0,"3",68
1,142,"0",5,"2",66
1,149,"0",18,"1",72
2,143,"0",42,"1",81
0,83,"1",0,"2",28
0,133,"1",0,"2",69
0,96,"0",0,"1",44
1,122.344953016065,"1",16,"1",76
1,111,"0",9,"1",46
0,133,"0",0,"4",63
0,111,"0",0,"3",34
0,120,"0",0,"2",61
1,122.344953016065,"1",11,"2",48
1,150,"0",3,"3",72
0,63,"0",0,"4",33
1,69,"0",5,"4",33
0,139,"1",0,"1",67
1,123,"0",9,"1",54
1,135,"0",15,"3",53
1,138,"1",20,"1",69
0,158,"0",0,"1",84
1,155,"0",13,"3",66
0,146,"0",0,"1",59
0,129,"0",0,"2",48
0,160,"0",0,"4",78
1,86,"0",4,"4",47
1,49,"0",4,"1",32
1,140,"0",19,"3",52
1,100,"0",3,"1",45
1,147,"0",20,"3",78
0.772055847834884,80,"0",0,"2",31
0,140,"0",0,"2",69
0,143,"0",0,"3",71
1,118,"1",25,"1",64
1,131,"0",10,"1",60
1,80,"0",4,"3",38
0,122,"0",0,"4",51
1,121,"0",9,"1",59
1,117,"0",11,"2",39
2,140,"0",8,"1",66
0,128,"0",0,"1",56
1,122,"0",2,"4",65
0,132,"1",0,"3",55
0,102,"0",0,"3",41
0,67,"0",0,"4",32
2,145,"0",38,"4",58
1,170,"0",13,"1",84
2,133,"0",30,"4",46
1,110,"0",13,"3",44
1,141,"1",19,"4",56
1,118,"0",6,"4",54
0,149,"1",0,"4",79
0,147,"1",0,"3",61
1,106,"0",3,"1",59
1,145,"0",13,"4",70
2,90,"1",36,"1",47
1,124,"0",18,"1",39
1,109,"0",7,"1",39
0,135,"0",0,"3",62
1,146,"0",11,"2",50
1,123,"0",28,"3",37
0,107,"1",0,"3",59
1,135,"0",2,"1",58
1,109,"0",5,"2",50
3,136,"0",36,"1",59
1,162,"0",7,"1",82
1,128,"1",22,"4",33
0,144,"0",0,"1",67
1,122.344953016065,"0",10,"1",42
1,83,"0",7,"1",44
1,62,"0",6,"1",35
0,145,"0",0,"2",60
1,122.344953016065,"1",14,"4",56
2,122.344953016065,"0",44,"1",40
1,131,"0",12,"1",59
1,95,"0",10,"1",45
1,111,"0",25,"2",36
1,133,"1",15,"1",57
2,122,"0",10,"1",46
1,108,"0",13,"1",39
0,131,"1",0,"4",53
2,125,"0",4,"4",57
1,132,"0",17,"2",49
1,133,"0",12,"4",63
1,93,"0",24,"1",31
1,129,"0",5,"1",49
1,112,"0",14,"1",54
1,116,"0",9,"3",41
0,156,"1",0,"2",71
2,136,"1",50,"2",77
1,137,"0",5,"1",55
0,112,"1",0,"2",56
0,137,"0",0,"4",53
0,51,"1",0,"1",41
1,136,"1",6,"1",67
1,103,"0",11,"4",52
1,129,"0",6,"1",64
0,147,"0",0,"4",58
1,143,"0",37,"2",83
0,144,"0",0,"1",69
2,160,"0",40,"1",82
0,123,"0",0,"1",49
1,143,"0",8,"3",62
0,119,"0",0,"1",50
1,117,"0",23,"1",55
1,98,"1",7,"2",40
1,79,"0",21,"1",22
1,138,"0",2,"4",61
0,126,"0",0,"1",51
1,127,"0",4,"2",58
0,108,"0",0,"4",43
1,138,"0",20,"1",75
2,157,"1",24,"1",71
1,116,"1",8,"3",49
0,149,"0",0,"4",55
1,124,"1",8,"1",52
0,166,"0",0,"2",80
1,1,"0",5,"1",25
1,131,"0",20,"4",41
0,147,"0",0,"1",56
0,109,"0",0,"3",57
2,123,"0",10,"2",61
2,79,"0",2,"4",33
2,115,"0",8,"1",48
1,136,"0",12,"2",62
1,142,"0",4,"3",67
0,136,"0",0,"3",38
1,138,"0",26,"4",44
1,120,"0",14,"4",44
1,94,"0",18,"3",53
0,139,"0",0,"2",52
0,142,"0",0,"1",69
0,115,"0",0,"1",45
1,148,"0",25,"2",78
0,119,"0",0,"4",61
1,155,"0",15,"4",77
2,115,"0",24,"1",42
2,132,"0",66,"4",75
2,144,"0",28,"1",72
0,145,"0",0,"4",59
0,58,"0",0,"2",46
0,158,"0",0,"3",75
1,105,"0",22,"2",57
1,111,"0",36,"4",72
0,134,"0",0,"1",56
1,124,"0",14,"4",52
0,137,"0",0,"1",60
1,127,"0",8,"1",71
1,99,"0",14,"2",56
0,135,"1",0,"4",57
1,128,"0",29,"1",75
1,142,"0",7,"3",59
1,110,"0",19,"1",70
2,128,"0",24,"1",45
1,102,"0",2,"2",47
1,158,"0",3,"1",69
2,103,"1",20,"3",43
0,130,"0",0,"1",60
0,116,"0",0,"1",42
1,74,"0",3,"3",36
1,130,"1",2,"1",55
1,124,"0",10,"1",57
1,143,"0",13,"4",70
0,131,"0",0,"1",64
0,122,"0",10.1047995139733,"1",66
1,75,"0",3,"1",44
2,145,"0",10,"1",60
2,158,"0",4,"1",69
0,145,"0",0,"1",73
2,138,"0",56,"4",82
2,121,"0",40,"4",68
0,130,"0",0,"1",63
1,146,"0",8,"4",69
0,136,"0",0,"4",54
0,160,"0",0,"2",72
1,129,"0",4,"2",57
1,134,"0",18,"4",68
0,161,"0",0,"4",83
0,102,"1",0,"1",22
1,95,"0",35,"1",27
1,113,"0",25,"4",54
0,156,"0",0,"3",52
1,72,"0",19,"1",31
1,121,"0",8,"4",57
0,150,"0",0,"1",58
1,139,"0",9,"4",57
0,134,"0",0,"2",66
1,136,"0",5,"4",58
1,112,"1",8,"2",45
2,152,"0",16,"3",67
0,80,"0",0,"1",42
1,88,"0",35,"1",25
2,93,"0",14,"1",49
0,103,"0",0,"1",54
0,82,"0",0,"4",35
2,139,"0",10.1047995139733,"1",72
1,120,"0",21,"4",68
1,129,"0",14,"2",45
1,146,"0",18,"3",73
1,122.344953016065,"0",28,"1",21
0,141,"0",0,"1",71
1,122,"0",15,"3",64
0,102,"0",0,"1",51
0,120,"0",0,"1",53
1,133,"0",17,"3",50
1,37,"0",25,"1",14
0,153,"1",0,"1",75
2,113,"0",12,"1",51
0,132,"0",0,"4",66
1,131,"1",24,"1",42
0,139,"1",0,"1",50
0,122,"0",0,"3",57
1,91,"0",5,"3",49
1,53,"0",6,"3",44
1,63,"0",7,"1",44
3,137,"0",24,"4",65
3,154,"0",42,"1",67
1,122,"0",33,"1",66
2,151,"0",10,"1",67
1,121,"0",12,"1",44
1,152,"0",5,"1",62
1,129,"0",19,"1",69
2,107,"0",8,"1",50
1,130,"1",1,"4",59
0,113,"0",0,"3",48
0,131,"1",0,"2",66
1,156,"0",6,"1",75
1,129,"0",15,"3",65
1,132,"0",21,"3",68
0,110,"0",0,"3",57
1,102,"0",16,"1",34
0,91,"0",0,"2",46
3,119,"0",30,"1",40
0,122.344953016065,"0",0,"1",64
0,108,"0",0,"3",38
2,127,"0",42,"1",50
0,101,"0",0,"3",47
1,106,"0",18,"1",54
1,128,"0",19,"1",47
2,151,"0",16,"3",66
0,112,"0",0,"2",58
0,124,"1",0,"2",65
1,117,"0",12,"1",63
1,134,"0",6,"1",53
1,158,"0",8,"2",79
2,108,"0",4,"1",48
0,130,"0",10.1047995139733,"2",57
0,118,"0",0,"2",53
1,109,"0",12,"4",48
1,133,"1",18,"4",49
1,124,"0",29,"4",69
1,128,"0",23,"3",46
1,127,"0",9,"3",47
0,127,"0",0,"2",62
2,99,"0",12,"3",53
0,123,"0",0,"4",49
2,119,"0",16,"4",47
0,137,"0",0,"1",82
1,137,"0",10,"4",64
0,115,"0",0,"1",45
1,111,"0",18,"1",67
0,72,"0",0,"2",27
2,147,"0",2,"1",63
1,94,"0",12,"1",48
0,115,"0",0,"1",51
0,126,"0",0,"1",25
0,140,"0",0,"3",73
1,136,"0",12,"2",69
1,76,"1",6,"3",43
1,107,"1",13,"3",64
2,63,"0",14,"3",36
0,134,"0",0,"3",56
0,138,"0",0,"3",73
1,151,"0",4,"2",65
0,56,"1",0,"1",21
0,133,"0",0,"3",54
2,87,"0",8,"1",44
1,110,"1",20,"2",39
1,150,"0",15,"1",72
1,132,"0",5,"1",55
1,113,"0",8,"2",53
0,140,"0",0,"1",45
1,153,"0",5,"4",76
1,153,"0",3,"3",65
1,106,"0",7,"4",40
1,99,"0",19,"1",39
1,149,"0",2,"1",64
0,132,"0",0,"1",64
1,124,"0",9,"1",60
2,89,"0",6,"4",44
2,114,"0",12,"1",54
0,131,"0",0,"2",36
1,148,"0",10.1047995139733,"1",70
1,122,"0",2,"3",54
0,115,"0",0,"2",65
1,124,"1",28,"2",70
0,134,"0",0,"3",65
1,125,"0",8,"3",59
0,99,"0",0,"4",40
1,95,"0",27,"1",65
1,112,"0",34,"1",70
1,146,"0",10,"1",59
0,156,"0",0,"1",83
1,109,"0",12,"4",49
1,70,"0",6,"2",41
2,103,"1",18,"1",56
1,156,"1",23,"1",54
1,71,"0",5,"2",39
0,150,"0",0,"3",66
0,122,"0",0,"3",52
2,127,"0",8,"1",57
1,131,"0",18,"1",70
1,122.344953016065,"0",8,"2",64
1,105,"0",21,"2",47
1,118,"0",14,"2",65
2,148,"0",16,"2",67
2,122.344953016065,"0",8,"1",65
0,124,"0",0,"3",65
1,121,"0",11,"4",59
1,55,"0",9,"2",25
0,126,"0",0,"4",48
0,117,"1",0,"1",47
0,157,"0",0,"1",71
0,94,"0",0,"4",44
0,166,"0",0,"1",87
1,128,"0",4,"4",60
1,118,"0",11,"1",70
0,150,"0",0,"1",54
0,118,"0",0,"1",42
1,81,"0",9,"3",35
0,131,"0",0,"3",50
0,77,"0",0,"2",33
0,84,"0",0,"1",41
0,163,"1",0,"4",88
1,131,"0",19,"2",48
1,84,"1",4,"1",31
1,122,"0",11,"1",61
0,133,"0",0,"1",56
0,141,"0",0,"1",65
1,102,"0",15,"3",55
0,136,"0",0,"1",42
1,128,"0",8,"1",45
1,148,"0",13,"3",56
2,101,"0",46,"1",34
2,133,"0",38,"1",54
0,145,"0",10.1047995139733,"4",65
1,91,"0",15,"3",58
1,99,"0",30,"3",32
1,66,"1",6,"1",33
1,126,"0",8,"1",55
1,138,"0",33,"4",77
0,122.344953016065,"0",0,"1",68
1,72,"0",3,"3",39
1,148,"0",8,"1",62
2,141,"0",10,"1",58
0,136,"0",0,"1",46
0,153,"0",0,"2",94
1,151,"1",22,"4",80
1,110,"0",13,"1",42
0,88,"0",0,"3",53
0,173,"0",0,"3",84
1,104,"0",22,"3",38
1,158,"1",10,"1",58
0,127,"0",0,"3",29
1,124,"1",11,"3",66
0,118,"0",0,"1",65
1,133,"0",23,"1",47
1,86,"0",20,"1",26
0,112,"0",0,"3",41
0,117,"1",0,"2",57
2,114,"0",2,"3",49
2,94,"0",4,"1",41
0,154,"0",0,"2",67
0,120,"1",0,"3",57
0,120,"0",0,"1",44
1,99,"0",40,"1",62
2,132,"0",74,"2",42
0,125,"0",0,"1",57
0,109,"1",0,"3",26
1,131,"0",10,"4",44
0,151,"0",0,"1",81
0,127,"0",0,"3",66
1,141,"0",13,"3",60
2,120,"0",10.1047995139733,"4",52
1,153,"0",27,"4",49
1,157,"1",14,"1",79
1,73,"0",22,"2",63
2,124,"0",4,"3",52
0,113,"0",0,"4",52
1,150,"1",25,"2",41
0,113,"1",0,"2",43
0,110,"0",0,"1",51
1,102,"0",7,"1",47
1,111,"0",15,"2",39
1,96,"0",14,"4",46
0,115,"0",0,"2",53
0,91,"1",0,"2",24
1,134,"0",9,"3",47
1,123,"1",13,"3",45
2,105,"0",52,"3",45
1,94,"1",13,"1",53
2,140,"0",18,"1",67
2,139,"0",20,"1",66
2,118,"1",8,"4",53
1,121,"0",31,"1",39
0,108,"0",0,"1",29
0,144,"0",0,"1",57
1,133,"0",14,"1",43
0,111,"1",0,"1",59
1,127,"1",4,"2",50
0,143,"0",0,"2",57
0,115,"0",0,"1",51
0,82,"0",0,"3",37
1,148,"0",7,"4",55
1,113,"1",15,"1",37
2,114,"0",16,"3",59
1,130,"0",35,"1",72
1,134,"0",1,"1",59
1,149,"0",10,"1",60
1,145,"0",1,"1",70
1,138,"1",4,"1",63
0,89,"0",0,"2",57
0,164,"0",0,"1",63
2,112,"0",8,"1",47
0,129,"0",0,"4",71
1,132,"0",4,"2",60
1,127,"0",10.1047995139733,"1",52
1,123,"0",17,"1",71
0,136,"1",0,"1",68
0,146,"0",0,"2",54
0,109,"0",0,"1",42
1,150,"0",2,"4",64
0,119,"0",0,"1",60
2,144,"0",16,"2",61
1,100,"0",23,"1",28
0,130,"0",0,"1",65
1,108,"0",9,"1",51
0,122,"0",0,"1",50
1,135,"0",1,"2",62
1,135,"0",4,"1",51
0,121,"0",0,"4",47
1,103,"0",13,"4",41
1,138,"1",23,"3",55
1,156,"0",17,"4",78
0,140,"0",0,"2",42
1,127,"0",12,"1",48
1,125,"0",15,"1",43
0,127,"0",0,"2",47
1,129,"0",10,"2",53
1,144,"0",19,"4",66
2,127,"0",22,"1",59
1,122.344953016065,"0",5,"4",43
1,122,"1",15,"1",47
1,148,"0",28,"1",53
2,117,"0",14,"1",50
1,133,"0",10,"2",49
1,99,"0",25,"4",57
1,154,"0",5,"1",65
1,143,"0",11,"1",54
1,107,"0",15,"2",61
0,114,"0",0,"1",56
0,133,"1",0,"3",59
1,113,"0",7,"2",48
0,127,"0",0,"1",63
1,159,"0",2,"3",73
0,128,"0",0,"4",71
1,93,"1",10,"4",40
1,135,"0",19,"2",77
0,90,"0",0,"4",46
1,94,"1",9,"2",56
1,126,"0",5,"4",46
0,102,"0",0,"3",55
1,170,"0",3,"1",87
2,109,"0",6,"2",51
1,117,"0",9,"4",46
1,146,"0",3,"1",67
1,165,"0",21,"4",79
2,90,"0",26,"1",40
1,92,"0",17,"3",51
0,110,"0",0,"2",48
1,154,"0",21,"2",80
1,129,"1",15,"1",42
0,128,"0",0,"4",64
0,105,"0",0,"2",34
0,115,"1",0,"3",54
1,149,"1",7,"1",65
1,164,"0",8,"1",73
1,131,"0",25,"2",70
1,115,"0",16,"1",49
1,139,"1",3,"1",56
1,78,"0",12,"4",59
2,143,"0",10,"1",64
0,166,"0",0,"3",74
1,130,"0",14,"1",68
0,139,"0",0,"2",52
1,129,"0",7,"3",53
0,130,"0",0,"3",71
1,138,"0",23,"2",48
0,132,"0",0,"1",51
0,99,"0",0,"1",43
1,137,"0",10.1047995139733,"2",58
1,142,"0",8,"1",68
1,127,"0",20,"3",40
1,101,"0",4,"1",43
1,147,"1",3,"4",65
0,93,"0",0,"4",60
1,179,"0",12,"4",87
1,128,"0",6,"1",55
0,62,"0",0,"3",42
1,89,"0",35,"4",62
0,145,"1",0,"3",67
0,141,"0",0,"1",55
1,129,"0",18,"2",77
2,157,"0",2,"3",76
0,140,"0",0,"1",54
0,123,"1",0,"4",64
1,137,"0",19,"1",46
1,89,"1",11,"1",29
2,123,"0",18,"4",60
1,123,"0",16,"1",63
1,107,"0",20,"1",41
1,137,"0",15,"1",51
1,32,"0",2,"2",32
0,123,"0",0,"2",51
1,136,"0",9,"1",50
1,117,"0",3,"2",54
0,157,"0",0,"3",66
1,75,"0",19,"4",34
1,88,"0",11,"1",48
0,145,"0",0,"1",73
1,110,"0",10,"1",48
1,117,"0",14,"3",43
1,144,"1",26,"3",48
1,155,"0",25,"3",77
0,112,"0",0,"1",52
1,121,"0",32,"3",36
0,92,"0",0,"1",38
3,98,"0",36,"1",44
1,103,"0",5,"4",49
0,131,"0",0,"4",67
0,151,"0",0,"1",74
0,123,"0",0,"1",35
1,120,"0",18,"1",45
0,153,"0",0,"1",70
0,134,"0",0,"4",54
1,113,"1",6,"3",57
1,125,"0",12,"1",58
0,124,"0",0,"1",71
1,138,"0",14,"1",51
0,141,"0",0,"2",55
1,144,"0",28,"1",82
0,150,"0",0,"4",69
2,91,"0",76,"2",57
1,103,"0",32,"3",24
1,132,"0",3,"3",53
1,127,"0",16,"2",71
1,114,"0",23,"4",37
1,109,"0",19,"1",65
0,121,"0",0,"2",58
0,126,"0",0,"1",58
1,37,"0",17,"1",17
0,125,"0",0,"4",63
2,109,"0",18,"1",44
0,134,"1",0,"1",53
1,119,"1",3,"2",49
2,136,"0",60,"3",70
3,134,"1",9,"1",65
1,121,"0",8,"3",53
0,141,"0",0,"4",68
0,164,"0",0,"1",89
0,123,"0",0,"1",41
1,138,"1",8,"1",54
0,142,"0",0,"1",56
1,115,"0",9,"3",37
0,125,"0",0,"3",51
0,106,"0",0,"3",59
0,121,"0",0,"1",52
0,115,"0",0,"1",62
0,150,"0",0,"2",67
1,55,"0",20,"3",19
0,126,"0",0,"1",66
0,135,"0",0,"3",61
1,130,"0",25,"1",64
1,132,"0",66,"4",16
1,67,"0",33,"1",46
0,103,"1",0,"1",37
0,132,"0",0,"1",67
0,81,"0",0,"1",50
1,145,"0",26,"2",50
1,138,"0",2,"3",72
2,17,"1",8,"3",31
1,125,"0",16,"3",70
0,111,"0",0,"1",48
1,136,"0",1,"2",56
1,147,"0",32,"2",38
1,123,"0",6,"1",53
2,138,"0",16,"3",56
0,115,"0",0,"1",61
2,140,"0",38,"4",49
3,123,"0",84,"4",44
1,137,"1",19,"3",56
1,109,"0",22,"3",54
1,155,"0",17,"2",60
2,143,"0",24,"4",64
1,125,"0",7,"3",47
1,127,"0",9,"3",50
2,131,"1",54,"2",71
1,141,"0",30,"3",46
1,103,"0",5,"3",39
0,159,"0",0,"1",82
1,137,"0",4,"4",54
0,140,"0",0,"1",63
1,91,"0",43,"3",64
1,126,"0",13,"1",51
1,107,"0",36,"1",36
0,141,"0",0,"4",41
0,143,"0",0,"4",48
0,123,"0",0,"1",57
2,119,"0",24,"2",45
1,113,"0",2,"3",41
2,69,"0",38,"2",30
1,119,"0",5,"1",54
0,127,"0",0,"1",57
0,130,"0",0,"1",50
0,134,"1",0,"2",68
1,173,"0",20,"3",89
1,135,"0",2,"2",59
1,110,"0",12,"3",50
1,124,"0",3,"1",53
0,114,"0",0,"3",60
2,101,"0",24,"1",45
1,109,"0",13,"2",51
0,131,"0",0,"1",55
0,77,"0",0,"1",26
1,102,"0",11,"2",41
0,114,"1",0,"1",55
0,153,"0",0,"1",80
1,121,"0",32,"4",21
0,124,"0",0,"1",46
0,143,"0",0,"2",71
1,124,"0",17,"1",42
1,74,"0",6,"1",41
0,100,"0",0,"1",35
1,145,"0",16,"1",79
1,152,"0",16,"3",78
1,95,"0",3,"3",50
0,135,"0",0,"1",53
0,123,"0",0,"3",44
1,71,"0",15,"1",42
0,134,"0",0,"4",65
2,107,"0",86,"4",70
0,87,"0",0,"4",34
0.772055847834884,133,"0",11,"3",59
1,125,"0",5,"3",59
1,104,"1",3,"2",57
0,146,"0",0,"1",53
1,76,"0",5,"2",40
1,138,"0",8,"2",58
1,160,"1",36,"1",92
1,123,"0",28,"2",74
0,126,"0",0,"2",53
1,128,"1",12,"2",53
1,135,"0",5,"4",61
1,95,"0",19,"3",32
0,136,"0",0,"1",51
1,77,"0",4,"1",42
2,36,"0",18,"1",37
0,105,"0",0,"1",41
0,157,"0",0,"4",58
1,86,"0",9,"4",39
0,120,"0",0,"3",41
0,111,"0",0,"2",62
1,80,"0",30,"4",48
0,142,"0",0,"4",44
1,124,"0",11,"1",72
0,125,"1",0,"1",64
1,146,"0",3,"1",63
1,108,"0",16,"1",60
0,146,"0",0,"4",71
1,114,"0",25,"4",74
1,75,"0",3,"2",41
1,134,"0",10,"4",64
1,165,"0",2,"1",80
0,85,"0",0,"3",47
0,97,"1",0,"1",54
0,160,"0",0,"3",87
1,122,"0",17,"1",62
0,127,"1",0,"3",64
3,115,"0",36,"1",53
2,93,"0",2,"1",47
0,112,"0",0,"1",36
1,148,"0",23,"4",56
0,152,"0",0,"1",66
1,101,"0",18,"1",58
0,132,"0",0,"1",50
1,80,"0",18,"1",45
0,138,"0",0,"1",57
0,129,"0",0,"1",58
2,75,"1",8,"1",45
0,126,"0",0,"3",68
0,110,"0",0,"4",63
0,108,"0",0,"1",48
1,118,"0",32,"3",31
0,124,"0",0,"1",58
1,78,"0",22,"4",33
0,144,"1",0,"1",55
0,153,"0",0,"1",62
0,131,"1",0,"3",70
2,141,"0",18,"4",72
1,139,"1",4,"1",58
0.772055847834884,97,"0",99,"1",66
0,130,"0",0,"3",56
0,85,"0",0,"2",52
0,167,"0",0,"1",78
0,121,"0",0,"3",41
0,131,"0",0,"1",49
1,110,"0",17,"1",44
1,122,"0",9,"4",42
2,133,"0",38,"1",68
1,132,"0",19,"1",77
1,136,"0",36,"1",43
0,138,"0",0,"3",76
1,122,"0",11,"2",51
0,155,"0",0,"2",75
1,148,"0",19,"4",60
1,160,"0",12,"1",76
0,118,"0",0,"1",45
1,113,"0",10,"2",58
1,139,"0",21,"3",67
0,145,"0",0,"4",51
0,123,"0",0,"1",54
0,143,"0",0,"1",45
1,110,"0",10.1047995139733,"2",37
1,81,"0",12,"1",31
2,125,"1",36,"1",54
2,73,"0",24,"1",51
1,106,"0",3,"3",42
2,113,"0",66,"1",74
0,127,"0",0,"3",62
2,136,"0",2,"2",62
0,130,"0",0,"2",65
0,97,"0",0,"4",27
0,159,"0",0,"4",59
0,114,"0",0,"3",48
0,104,"0",0,"4",58
